entry_id,pdf_page,cet_level,canonical_word,word_form,display_form,member_kind,sense_number,source_family,normalization_rule,review_status,review_reason
1616-01,59,CET-4,eager,eager,eager,canonical,,eager,literal,clean,
1617-01,59,CET-4,eagle,eagle,eagle,canonical,,eagle,literal,clean,
1618-01,59,CET-4,ear,ear,ear,canonical,,ear,literal,clean,
1619-01,59,CET-4,early,early,early,canonical,,early,literal,clean,
1620-01,59,CET-4,earn,earn,earn,canonical,,earn earnings,literal,clean,
1620-02,59,CET-4,earn,earnings,earnings,derived,,earn earnings,literal,clean,
1621-01,59,CET-4,earnest,earnest,earnest,canonical,,earnest,literal,clean,
1622-01,59,CET-4,earth,earth,earth,canonical,,earth,literal,clean,
1623-01,59,CET-4,earthquake,earthquake,earthquake,canonical,,earthquake,literal,clean,
1624-01,59,CET-4,ease,ease,ease,canonical,,ease,literal,clean,
1625-01,59,CET-4,east,east,east,canonical,,east eastern,literal,clean,
1625-02,59,CET-4,east,eastern,eastern,derived,,east eastern,literal,clean,
1626-01,59,CET-6,easter,easter,Easter,canonical,,Easter,literal,clean,
1627-01,59,CET-4,easy,easy,easy,canonical,,easy easily,literal,clean,
1627-02,59,CET-4,easy,easily,easily,derived,,easy easily,literal,clean,
1628-01,59,CET-4,easy-going,easy-going,easy-going,canonical,,easyＧgoing,literal,spot_check,PDF 连字符/共享词尾字形已恢复
1629-01,59,CET-4,eat,eat,eat,canonical,,eat,literal,clean,
1630-01,59,CET-6,eccentric,eccentric,eccentric,canonical,,eccentric,literal,clean,
1631-01,59,CET-4,echo,echo,echo,canonical,,echo,literal,clean,
1632-01,59,CET-6,eclipse,eclipse,eclipse,canonical,,eclipse,literal,clean,
1633-01,59,CET-4,ecology,ecology,ecology,canonical,,ecology ecological,literal,clean,
1633-02,59,CET-4,ecology,ecological,ecological,derived,,ecology ecological,literal,clean,
1634-01,59,CET-4,economics,economics,economics,canonical,,economics economist,literal,clean,
1634-02,59,CET-4,economics,economist,economist,derived,,economics economist,literal,clean,
1635-01,59,CET-4,economy,economy,economy,canonical,,economy economic economical,literal,clean,
1635-02,59,CET-4,economy,economic,economic,derived,,economy economic economical,literal,clean,
1635-03,59,CET-4,economy,economical,economical,derived,,economy economic economical,literal,clean,
1636-01,59,CET-6,ecosystem,ecosystem,ecosystem,canonical,,ecosystem,literal,clean,
1637-01,59,CET-4,edge,edge,edge,canonical,,edge,literal,clean,
1638-01,59,CET-6,edible,edible,edible,canonical,,edible,literal,clean,
1639-01,60,CET-4,edit,edit,edit,canonical,,edit editor edition,literal,clean,
1639-02,60,CET-4,edit,editor,editor,derived,,edit editor edition,literal,clean,
1639-03,60,CET-4,edit,edition,edition,derived,,edit editor edition,literal,clean,
1640-01,60,CET-4,editorial,editorial,editorial,canonical,,editorial,literal,clean,
1641-01,60,CET-4,educate,educate,educate,canonical,,educate education educational educator,literal,clean,
1641-02,60,CET-4,educate,education,education,derived,,educate education educational educator,literal,clean,
1641-03,60,CET-4,educate,educational,educational,derived,,educate education educational educator,literal,clean,
1641-04,60,CET-4,educate,educator,educator,derived,,educate education educational educator,literal,clean,
1642-01,60,CET-4,effect,effect,effect,canonical,,effect effective,literal,clean,
1642-02,60,CET-4,effect,effective,effective,derived,,effect effective,literal,clean,
1643-01,60,CET-4,efficient,efficient,efficient,canonical,,efficient efficiency,literal,clean,
1643-02,60,CET-4,efficient,efficiency,efficiency,derived,,efficient efficiency,literal,clean,
1644-01,60,CET-4,effort,effort,effort,canonical,,effort,literal,clean,
1645-01,60,CET-4,egg,egg,egg,canonical,,egg,literal,clean,
1646-01,60,CET-4,eggplant,eggplant,eggplant,canonical,,eggplant,literal,clean,
1647-01,60,CET-6,ego,ego,ego,canonical,,ego egoism egoist,literal,clean,
1647-02,60,CET-6,ego,egoism,egoism,derived,,ego egoism egoist,literal,clean,
1647-03,60,CET-6,ego,egoist,egoist,derived,,ego egoism egoist,literal,clean,
1648-01,60,CET-4,eight,eight,eight,canonical,,eight,literal,clean,
1649-01,60,CET-4,eighteen,eighteen,eighteen,canonical,,eighteen,literal,clean,
1650-01,60,CET-4,eighth,eighth,eighth,canonical,,eighth,literal,clean,
1651-01,60,CET-4,eighty,eighty,eighty,canonical,,eighty,literal,clean,
1652-01,60,CET-4,either,either,either,canonical,,either,literal,clean,
1653-01,60,CET-6,eject,eject,eject,canonical,,eject ejection,literal,clean,
1653-02,60,CET-6,eject,ejection,ejection,derived,,eject ejection,literal,clean,
1654-01,60,CET-6,elaborate,elaborate,elaborate,canonical,,elaborate elaboration,literal,clean,
1654-02,60,CET-6,elaborate,elaboration,elaboration,derived,,elaborate elaboration,literal,clean,
1655-01,60,CET-6,elapse,elapse,elapse,canonical,,elapse,literal,clean,
1656-01,60,CET-6,elastic,elastic,elastic,canonical,,elastic elasticity,literal,clean,
1656-02,60,CET-6,elastic,elasticity,elasticity,derived,,elastic elasticity,literal,clean,
1657-01,60,CET-4,elbow,elbow,elbow,canonical,,elbow,literal,clean,
1658-01,60,CET-4,elder,elder,elder,canonical,,elder elderly,literal,clean,
1658-02,60,CET-4,elder,elderly,elderly,derived,,elder elderly,literal,clean,
1659-01,60,CET-4,elect,elect,elect,canonical,,elect election elective,literal,clean,
1659-02,60,CET-4,elect,election,election,derived,,elect election elective,literal,clean,
1659-03,60,CET-4,elect,elective,elective,derived,,elect election elective,literal,clean,
1660-01,60,CET-6,electoral,electoral,electoral,canonical,,electoral electorate,literal,clean,
1660-02,60,CET-6,electoral,electorate,electorate,derived,,electoral electorate,literal,clean,
1661-01,60,CET-4,electricity,electricity,electricity,canonical,,electricity electric(al) electrician,literal,clean,
1661-02,60,CET-4,electricity,electric,electric,derived,,electricity electric(al) electrician,optional_omitted,spot_check,括号可选拼写
1661-03,60,CET-4,electricity,electrical,electrical,derived_variant,,electricity electric(al) electrician,optional_included,spot_check,括号可选拼写
1661-04,60,CET-4,electricity,electrician,electrician,derived,,electricity electric(al) electrician,literal,clean,
1662-01,60,CET-4,electron,electron,electron,canonical,,electron electronic electronically electronics,literal,clean,
1662-02,60,CET-4,electron,electronic,electronic,derived,,electron electronic electronically electronics,literal,clean,
1662-03,60,CET-4,electron,electronically,electronically,derived,,electron electronic electronically electronics,literal,clean,
1662-04,60,CET-4,electron,electronics,electronics,derived,,electron electronic electronically electronics,literal,clean,
1663-01,60,CET-4,elegant,elegant,elegant,canonical,,elegant elegance,literal,clean,
1663-02,60,CET-4,elegant,elegance,elegance,derived,,elegant elegance,literal,clean,
1664-01,60,CET-4,element,element,element,canonical,,element,literal,clean,
1665-01,60,CET-4,elementary,elementary,elementary,canonical,,elementary,literal,clean,
1666-01,60,CET-4,elephant,elephant,elephant,canonical,,elephant,literal,clean,
1667-01,60,CET-4,elevate,elevate,elevate,canonical,,elevate elevation elevator,literal,clean,
1667-02,60,CET-4,elevate,elevation,elevation,derived,,elevate elevation elevator,literal,clean,
1667-03,60,CET-4,elevate,elevator,elevator,derived,,elevate elevation elevator,literal,clean,
1668-01,60,CET-4,eleven,eleven,eleven,canonical,,eleven,literal,clean,
1669-01,60,CET-6,elicit,elicit,elicit,canonical,,elicit,literal,clean,
1670-01,60,CET-6,eligible,eligible,eligible,canonical,,eligible eligibility,literal,clean,
1670-02,60,CET-6,eligible,eligibility,eligibility,derived,,eligible eligibility,literal,clean,
1671-01,60,CET-4,eliminate,eliminate,eliminate,canonical,,eliminate elimination,literal,clean,
1671-02,60,CET-4,eliminate,elimination,elimination,derived,,eliminate elimination,literal,clean,
1672-01,60,CET-4,elite,elite,elite,canonical,,elite,literal,clean,
1673-01,60,CET-6,eloquent,eloquent,eloquent,canonical,,eloquent eloquence,literal,clean,
1673-02,60,CET-6,eloquent,eloquence,eloquence,derived,,eloquent eloquence,literal,clean,
1674-01,60,CET-4,else,else,else,canonical,,else,literal,clean,
1675-01,60,CET-4,elsewhere,elsewhere,elsewhere,canonical,,elsewhere,literal,clean,
1676-01,60,CET-4,email,email,email,canonical,,email,literal,clean,
1677-01,60,CET-6,emancipate,emancipate,emancipate,canonical,,emancipate emancipation,literal,clean,
1677-02,60,CET-6,emancipate,emancipation,emancipation,derived,,emancipate emancipation,literal,clean,
1678-01,60,CET-6,embargo,embargo,embargo,canonical,,embargo,literal,clean,
1679-01,60,CET-6,embark,embark,embark,canonical,,embark,literal,clean,
1680-01,60,CET-4,embarrass,embarrass,embarrass,canonical,,embarrass embarrassment,literal,clean,
1680-02,60,CET-4,embarrass,embarrassment,embarrassment,derived,,embarrass embarrassment,literal,clean,
1681-01,61,CET-4,embassy,embassy,embassy,canonical,,embassy,literal,clean,
1682-01,61,CET-6,embed,embed,embed,canonical,,embed,literal,clean,
1683-01,61,CET-6,embody,embody,embody,canonical,,embody embodiment,literal,clean,
1683-02,61,CET-6,embody,embodiment,embodiment,derived,,embody embodiment,literal,clean,
1684-01,61,CET-4,embrace,embrace,embrace,canonical,,embrace,literal,clean,
1685-01,61,CET-6,embroidery,embroidery,embroidery,canonical,,embroidery,literal,clean,
1686-01,61,CET-4,emerge,emerge,emerge,canonical,,emerge emergence,literal,clean,
1686-02,61,CET-4,emerge,emergence,emergence,derived,,emerge emergence,literal,clean,
1687-01,61,CET-4,emergency,emergency,emergency,canonical,,emergency,literal,clean,
1688-01,61,CET-6,emigrate,emigrate,emigrate,canonical,,emigrate emigration emigrant,literal,clean,
1688-02,61,CET-6,emigrate,emigration,emigration,derived,,emigrate emigration emigrant,literal,clean,
1688-03,61,CET-6,emigrate,emigrant,emigrant,derived,,emigrate emigration emigrant,literal,clean,
1689-01,61,CET-6,eminent,eminent,eminent,canonical,,eminent eminence,literal,clean,
1689-02,61,CET-6,eminent,eminence,eminence,derived,,eminent eminence,literal,clean,
1690-01,61,CET-4,emit,emit,emit,canonical,,emit emission,literal,clean,
1690-02,61,CET-4,emit,emission,emission,derived,,emit emission,literal,clean,
1691-01,61,CET-4,emotion,emotion,emotion,canonical,,emotion emotional,literal,clean,
1691-02,61,CET-4,emotion,emotional,emotional,derived,,emotion emotional,literal,clean,
1692-01,61,CET-4,emperor,emperor,emperor,canonical,,emperor empress,literal,clean,
1692-02,61,CET-4,emperor,empress,empress,derived,,emperor empress,literal,clean,
1693-01,61,CET-4,emphasis,emphasis,emphasis,canonical,,emphasis emphasize/Ｇise emphatic,literal,spot_check,PDF 连字符/共享词尾字形已恢复
1693-02,61,CET-4,emphasis,emphasize,emphasize,derived,,emphasis emphasize/Ｇise emphatic,literal,spot_check,PDF 连字符/共享词尾字形已恢复
1693-03,61,CET-4,emphasis,emphasise,emphasise,derived_variant,,emphasis emphasize/Ｇise emphatic,shared_suffix:-ise,spot_check,共享词尾替换；PDF 连字符/共享词尾字形已恢复
1693-04,61,CET-4,emphasis,emphatic,emphatic,derived,,emphasis emphasize/Ｇise emphatic,literal,spot_check,PDF 连字符/共享词尾字形已恢复
1694-01,61,CET-4,empire,empire,empire,canonical,,empire,literal,clean,
1695-01,61,CET-6,empirical,empirical,empirical,canonical,,empirical,literal,clean,
1696-01,61,CET-4,employ,employ,employ,canonical,,employ employment employer employee,literal,clean,
1696-02,61,CET-4,employ,employment,employment,derived,,employ employment employer employee,literal,clean,
1696-03,61,CET-4,employ,employer,employer,derived,,employ employment employer employee,literal,clean,
1696-04,61,CET-4,employ,employee,employee,derived,,employ employment employer employee,literal,clean,
1697-01,61,CET-4,empty,empty,empty,canonical,,empty emptiness,literal,clean,
1697-02,61,CET-4,empty,emptiness,emptiness,derived,,empty emptiness,literal,clean,
1698-01,61,CET-6,emulate,emulate,emulate,canonical,,emulate emulation,literal,clean,
1698-02,61,CET-6,emulate,emulation,emulation,derived,,emulate emulation,literal,clean,
1699-01,61,CET-4,enable,enable,enable,canonical,,enable,literal,clean,
1700-01,61,CET-6,enact,enact,enact,canonical,,enact enactment,literal,clean,
1700-02,61,CET-6,enact,enactment,enactment,derived,,enact enactment,literal,clean,
1701-01,61,CET-6,enclose,enclose,enclose,canonical,,enclose enclosure,literal,clean,
1701-02,61,CET-6,enclose,enclosure,enclosure,derived,,enclose enclosure,literal,clean,
1702-01,61,CET-4,encounter,encounter,encounter,canonical,,encounter,literal,clean,
1703-01,61,CET-4,encourage,encourage,encourage,canonical,,encourage encouragement encouraging,literal,clean,
1703-02,61,CET-4,encourage,encouragement,encouragement,derived,,encourage encouragement encouraging,literal,clean,
1703-03,61,CET-4,encourage,encouraging,encouraging,derived,,encourage encouragement encouraging,literal,clean,
1704-01,61,CET-6,encyclopedia,encyclopedia,encyclopedia,canonical,,encyclop(a)edia,optional_omitted,spot_check,括号可选拼写
1704-02,61,CET-6,encyclopedia,encyclopaedia,encyclopaedia,canonical_variant,,encyclop(a)edia,optional_included,spot_check,括号可选拼写
1705-01,61,CET-4,end,end,end,canonical,,end ending endless,literal,clean,
1705-02,61,CET-4,end,ending,ending,derived,,end ending endless,literal,clean,
1705-03,61,CET-4,end,endless,endless,derived,,end ending endless,literal,clean,
1706-01,61,CET-4,endanger,endanger,endanger,canonical,,endanger,literal,clean,
1707-01,61,CET-6,endeavor,endeavor,endeavor,canonical,,endeavo(u)r,optional_omitted,spot_check,括号可选拼写
1707-02,61,CET-6,endeavor,endeavour,endeavour,canonical_variant,,endeavo(u)r,optional_included,spot_check,括号可选拼写
1708-01,61,CET-6,endorse,endorse,endorse,canonical,,endorse endorsement,literal,clean,
1708-02,61,CET-6,endorse,endorsement,endorsement,derived,,endorse endorsement,literal,clean,
1709-01,61,CET-6,endow,endow,endow,canonical,,endow endowment,literal,clean,
1709-02,61,CET-6,endow,endowment,endowment,derived,,endow endowment,literal,clean,
1710-01,61,CET-4,endure,endure,endure,canonical,,endure endurance,literal,clean,
1710-02,61,CET-4,endure,endurance,endurance,derived,,endure endurance,literal,clean,
1711-01,61,CET-4,enemy,enemy,enemy,canonical,,enemy,literal,clean,
1712-01,61,CET-4,energy,energy,energy,canonical,,energy energetic energetically,literal,clean,
1712-02,61,CET-4,energy,energetic,energetic,derived,,energy energetic energetically,literal,clean,
1712-03,61,CET-4,energy,energetically,energetically,derived,,energy energetic energetically,literal,clean,
1713-01,61,CET-4,enforce,enforce,enforce,canonical,,enforce enforcement,literal,clean,
1713-02,61,CET-4,enforce,enforcement,enforcement,derived,,enforce enforcement,literal,clean,
1714-01,61,CET-4,engage,engage,engage,canonical,,engage engagement,literal,clean,
1714-02,61,CET-4,engage,engagement,engagement,derived,,engage engagement,literal,clean,
1715-01,61,CET-4,engine,engine,engine,canonical,,engine,literal,clean,
1716-01,61,CET-4,engineer,engineer,engineer,canonical,,engineer engineering,literal,clean,
1716-02,61,CET-4,engineer,engineering,engineering,derived,,engineer engineering,literal,clean,
1717-01,61,CET-4,enhance,enhance,enhance,canonical,,enhance enhancement,literal,clean,
1717-02,61,CET-4,enhance,enhancement,enhancement,derived,,enhance enhancement,literal,clean,
1718-01,61,CET-4,enjoy,enjoy,enjoy,canonical,,enjoy enjoyable enjoyment,literal,clean,
1718-02,61,CET-4,enjoy,enjoyable,enjoyable,derived,,enjoy enjoyable enjoyment,literal,clean,
1718-03,61,CET-4,enjoy,enjoyment,enjoyment,derived,,enjoy enjoyable enjoyment,literal,clean,
1719-01,61,CET-4,enlarge,enlarge,enlarge,canonical,,enlarge,literal,clean,
1720-01,61,CET-4,enlighten,enlighten,enlighten,canonical,,enlighten enlightenment enlightening,literal,clean,
1720-02,61,CET-4,enlighten,enlightenment,enlightenment,derived,,enlighten enlightenment enlightening,literal,clean,
1720-03,61,CET-4,enlighten,enlightening,enlightening,derived,,enlighten enlightenment enlightening,literal,clean,
1721-01,61,CET-6,enlist,enlist,enlist,canonical,,enlist,literal,clean,
1722-01,61,CET-4,enormous,enormous,enormous,canonical,,enormous,literal,clean,
1723-01,62,CET-4,enough,enough,enough,canonical,,enough,literal,clean,
1724-01,62,CET-4,enquire,enquire,enquire,canonical,,enquire enquiry,literal,clean,
1724-02,62,CET-4,enquire,enquiry,enquiry,derived,,enquire enquiry,literal,clean,
1725-01,62,CET-4,enrich,enrich,enrich,canonical,,enrich,literal,clean,
1726-01,62,CET-4,enrol,enrol,enrol,canonical,,enrol(l) enrol(l)ment,optional_omitted,spot_check,括号可选拼写
1726-02,62,CET-4,enrol,enroll,enroll,canonical_variant,,enrol(l) enrol(l)ment,optional_included,spot_check,括号可选拼写
1726-03,62,CET-4,enrol,enrolment,enrolment,derived,,enrol(l) enrol(l)ment,optional_omitted,spot_check,括号可选拼写
